id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
3888069,DAV,Lichens,,PreservedSpecimen,390140c9-da76-460e-84e0-7454a48aa2ea,DAV235916,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae|Cetraria,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Cetraria tilesii,63528,Ach.,Cetraria,,tilesii,,,Species,Shirley Tucker,,,,,,,Jean Langenheim,,,1950-07-00,1950,7,,,,"July, 1950",(= C. juniperini var. tilesii),,,Orange-yellow thallus; sterile.,,,,,,,,,,,,,,,,United States,Colorado,Gunnison,,"Boulder field at North Italian Mountain near Gothic. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,38.945548,-106.752536,WGS84,1800,,Karen Kyutoku,,GeoLocate,,,4023,,,,,13200 ft.,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:390140c9-da76-460e-84e0-7454a48aa2ea,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888069
3888070,DAV,Lichens,,PreservedSpecimen,ff40406f-5112-4ed4-938e-c5eacf5e83a8,DAV235910,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Coniocybomycetes|Coniocybomycetes_subclass_incertae_sedis|Coniocybales|Coniocybaceae|Chaenotheca,Fungi,Ascomycota,Coniocybomycetes,Coniocybales,Coniocybaceae,Chaenotheca trichialis,52583,(Ach.) Th. Fr.,Chaenotheca,,trichialis,,,Species,M. A. Hewlett,,,,,,,M. A. Hewlett,,1289 mah,1978/11/18,1978,11,18,322,,11/18/78,,,On wood of Cabin 9 at Camp 1.,,,,,,,,,,,,,,,,,United States,California,Mendocino,,Mendocino Woodlands Camp.,,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:ff40406f-5112-4ed4-938e-c5eacf5e83a8,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888070
3888071,DAV,Lichens,,PreservedSpecimen,fccf44a1-ea6c-44f9-9422-feeeb53d0571,DAV235914,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Chondropsis,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Chondropsis semiviridis,197648,(F. Muell. ex Nyl.) Nyl. ex Cromb.,Chondropsis,,semiviridis,,,Species,,,,,,,,B. J. Donovan,,NZ-355,1970/08/06,1970,8,6,218,,6 August 1970,"Substrate voucher specimens for project, New Zealand Tardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Distributed by the University of Colorado Museum, Boulder.",,On ground.,,,,,,,,,,,,,,,,,New Zealand,,,,"South Island. Haldon. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,-44.359636,170.274363,WGS84,5000,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:fccf44a1-ea6c-44f9-9422-feeeb53d0571,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888071
3888072,DAV,Lichens,,PreservedSpecimen,c4ab583d-377a-4bda-a090-65277397647d,DAV235911,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Arthoniomycetes|Arthoniomycetidae|Arthoniales|Chrysotrichaceae|Chrysothrix,Fungi,Ascomycota,Arthoniomycetes,Arthoniales,Chrysotrichaceae,Chrysothrix candelaris,52529,(L.) J. R. Laundon,Chrysothrix,,candelaris,,,Species,Shirley Tucker,2007,,,,,,Richard A. Bernhard,,72,1971/04/12,1971,4,12,102,,12 April 1971,,,On oak.,,,,,,,,,,,,,,,,,United Kingdom,,Wiltshire,,"Cranborne Chase, Wilts., V.C. 8, ST 956175.",,0,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:c4ab583d-377a-4bda-a090-65277397647d,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888072
3888073,DAV,Lichens,,PreservedSpecimen,1c1dbcd7-5c3d-4a2a-bf71-9fc4c150e8fb,DAV235912,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Arthoniomycetes|Arthoniomycetidae|Arthoniales|Chrysotrichaceae|Chrysothrix,Fungi,Ascomycota,Arthoniomycetes,Arthoniales,Chrysotrichaceae,Chrysothrix candelaris,52529,(L.) J. R. Laundon,Chrysothrix,,candelaris,,,Species,Shirley Tucker,2001,,,,,,D. Showers,,1263,1975/02/08,1975,2,8,39,,2/8/75,,,On tree bark.,,,,,,,,,,,,,,,,,United States,California,San Mateo,,"San Francisco Watershed. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,37.7667,-122.4167,WGS84,15000,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:1c1dbcd7-5c3d-4a2a-bf71-9fc4c150e8fb,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888073
3888074,DAV,Lichens,,PreservedSpecimen,12390918-6b35-483c-a478-820823e1dd76,DAV235938,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladia aggregata,126440,(Sw.) Nyl.,Cladia,,aggregata,,,Species,Shirley Tucker,2004,,,,,,Shirley Tucker,,19950,1979/12/13,1979,12,13,347,,"Dec. 13, 1979",,Grassy bluff with rock outcrops.,"On rock crevices, in open.",,,,,,,,,,,,,,,,,New Zealand,,,,"South Island. On SW side of Lake Hawea on Haast Pass Rd., 20 km N of Wanaka.",,0,,,,,,"44ｰ30'S, 169ｰ15'E",,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:12390918-6b35-483c-a478-820823e1dd76,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888074
3888075,DAV,Lichens,,PreservedSpecimen,ff108fe7-61e0-4c1e-ae0f-f97cc5087655,DAV235939,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladia retipora,126442,(Labill.) Nyl.,Cladia,,retipora,,,Species,,,,,,,,D. S. Horning,,NZ-966,1971/09/03,1971,9,3,246,,3 September 1971,,,On peat in fern-grass.,,,,,,,,,,,,,,,,,New Zealand,,,,Chatham Island. Whangamoe inlet.,,0,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:ff108fe7-61e0-4c1e-ae0f-f97cc5087655,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888075
3888076,DAV,Lichens,,PreservedSpecimen,2c47f46c-2754-4b34-a5cf-a03a3b4e8dda,DAV235940,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladia retipora,126442,(Labill.) Nyl.,Cladia,,retipora,,,Species,,,,,,,,Hugh A. Best,,NZ-824,1971/05/25,1971,5,25,145,,25 May 1971,,Pakihi.,On ground.,,,,,,,,,,,,,,,,,New Zealand,,,,South Island. 8 miles south Westport.,,0,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:2c47f46c-2754-4b34-a5cf-a03a3b4e8dda,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888076
3888077,DAV,Lichens,,PreservedSpecimen,7873cb0a-50b1-46ce-96a8-d0709c26ba2f,DAV235932,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladia retipora,126442,(Labill.) Nyl.,Cladia,,retipora,,,Species,,,,,,,,D. S. Horning,,NZ-837,1971/08/20,1971,8,20,232,,,,"On a fern-grass hillside, open and exposed to wind.",On ground.,,,,,,,,,,,,,,,,,New Zealand,,,,"Chatham Island. Lower Makara River, 12 km E. Waitangi.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:7873cb0a-50b1-46ce-96a8-d0709c26ba2f,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888077
3888078,DAV,Lichens,,PreservedSpecimen,22ab52c4-cc03-454c-b142-b934f8451493,DAV235931,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladia aggregata,126440,(Sw.) Nyl.,Cladia,,aggregata,,,Species,,,,,,,,D. S. Horning,,NZ-71,1970/03/29,1970,3,29,88,,29 March 1970,"Substrate voucher specimens for project, New Zealand Tardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Distributed by the University of Colorado Museum, Boulder.",On ocean beach.,On rotted log.,,,,,,,,,,,,,,,,,New Zealand,,,,"South Island. Okarito. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,-43.223247,170.162988,WGS84,3000,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:22ab52c4-cc03-454c-b142-b934f8451493,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888078
3888079,DAV,Lichens,,PreservedSpecimen,83385688-400c-4997-a58d-aa40772b59a0,DAV235930,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladia aggregata,126440,(Sw.) Nyl.,Cladia,,aggregata,,,Species,,,,,,,,B. J. Donovan,,NZ-286,1970/07/15,1970,7,15,196,,15 July 1970,"Substrate voucher specimens for project, New Zealand Taardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Dstributed by the University of Colorado Museum, Boulder.",,On ground.,,,,,,,,,,,,,,,,,New Zealand,,,,"North Island. Taumarunui, 15 miles east. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,-38.883823,175.330439,WGS84,9500,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:83385688-400c-4997-a58d-aa40772b59a0,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888079
3888080,DAV,Lichens,,PreservedSpecimen,fb4b6c48-110e-41f1-a8ba-3ca1ac607fb3,DAV235951,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladia aggregata,126440,(Sw.) Nyl.,Cladia,,aggregata,,,Species,,,,,,,,D. S. Horning,,NZ-965,1971/09/03,1971,9,3,246,,3 September 1971,"Substrate voucher specimens for project, New Zealand Taardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Dstributed by the University of Colorado Museum, Boulder.",,On peat in fern-grass.,,,,,,,,,,,,,,,,,New Zealand,,,,Chatham Island. Whangamoe inlet.,,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:fb4b6c48-110e-41f1-a8ba-3ca1ac607fb3,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888080
3888081,DAV,Lichens,,PreservedSpecimen,6433ee42-dbd9-4c26-8c09-b65b4da973be,DAV235950,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladia retipora,126442,(Labill.) Nyl.,Cladia,,retipora,,,Species,,,,,,,,Shirley Tucker,,24170,1981/09/12,1981,9,12,255,,"Sept. 12, 1981",,Leptospermum and Nothofagus groves.,On soil.,Green-grey.,,,,,,,,,,,,,,,,New Zealand,,,,"South Island. Hanmer State Forest, Hanmer Springs.",,0,,,,,,"172ｰ51'E, 42ｰ30'S",,,,,,1400,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:6433ee42-dbd9-4c26-8c09-b65b4da973be,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888081
3888082,DAV,Lichens,,PreservedSpecimen,3938e46f-719f-40cd-8679-0979ed360c4b,DAV235952,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Lecanoraceae|Cladidium,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,Cladidium bolanderi,53746,(Tuck.) B.D. Ryan,Cladidium,,bolanderi,,,Species,Bruce Ryan,1987,,Arizona State University,,,,W. A. Weber,,75-93,1975/03/01,1975,3,1,60,,1 March 1975,,,On chert outcrops by a lagoon.,,,,,,,,,,,,,,,,,United States,California,Marin,,"Between Point Reyes and Inverness. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,38.001318,-122.996942,WGS84,1600,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:3938e46f-719f-40cd-8679-0979ed360c4b,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888082
3888083,DAV,Lichens,,PreservedSpecimen,7322c21f-a7dc-4b42-ae20-244de79ea064,DAV235947,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladina,51953,(Nyl.) Nyl.,Cladina,,,,,Genus,,,,,,,,Margaret E. Skeel,,NZ-1117,1971/11/14,1971,11,14,318,,14 Nov. 1971,,,On ground.,,,,,,,,,,,,,,,,,New Zealand,,,,"South Island. Mackay Hut, 6 km SW, Heaphy Track.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:7322c21f-a7dc-4b42-ae20-244de79ea064,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888083
3888084,DAV,Lichens,,PreservedSpecimen,a174a38d-240b-4955-b984-44f2f812ed85,DAV235948,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladina alpestris,63723,(L.) Nyl.,Cladina,,alpestris,,,Species,,,,,,,,Shirley Cotter Tucker,,5505,1953/08/24,1953,8,24,236,,"Aug. 24, 1953",,,On soil over shingle.,"K-, P-",,,,,,,,,,,,,,,,United States,Minnesota,Cook,,"50 feet from Lake Superior, near Grand Marais. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,47.750447,-90.334273,WGS84,2500,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:a174a38d-240b-4955-b984-44f2f812ed85,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888084
3888085,DAV,Lichens,,PreservedSpecimen,930a6b98-aa2a-4835-bf76-26cda831ca67,DAV235946,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladina alpestris,63723,(L.) Nyl.,Cladina,,alpestris,,,Species,,,,,,,,Les A. Viereck,Keith Jones,5633,1962/06/12,1962,6,12,163,,12 June 1962,"Lichenes exsiccati distributed by the University of Colorado Museum, William A. Weber, Curator [Weber, Lich. Exs. [Boulder (Colorado)]], 1-?700, William Alfred Weber, exs #: 44",,,,,,,,,,,Common in mats between scattered Picea glauca; with other fruticose lichens and scattered Betula glandulosa and Ledum groenlandicum.,,,,,,,,United States,Alaska,,,Alaska Range District: Dry Creek.,,,,,,,,"63ｰ53-59'N, 147ｰ20-35'W",,,,,,1006,,,,,3300 ft.,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:930a6b98-aa2a-4835-bf76-26cda831ca67,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888085
3888086,DAV,Lichens,,PreservedSpecimen,4eb49353-55a9-45c6-b7f7-04f1693c0128,DAV235943,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladina alpestris,63723,(L.) Nyl.,Cladina,,alpestris,,,Species,,,,,,,,F. C. Olday,,526,1962/06/22,1962,6,22,173,,6/22/62,,Sub-alpine fir forest.,On soil.,,,,,,,,,,,,,,,,,United States,New Hampshire,Coos,,"Mount Clinton [Mount Pierce]. [Exact location unknown, coordinates estimated based on collector's locality.]; 44.2167 -71.35",,0,,44.2167,-71.35,WGS84,1200,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:4eb49353-55a9-45c6-b7f7-04f1693c0128,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888086
3888087,DAV,Lichens,,PreservedSpecimen,2c20239b-38d9-4544-aebc-48d11046f055,DAV235944,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladina alpestris,63723,(L.) Nyl.,Cladina,,alpestris,,,Species,,,,,,,,Jean Langenheim,,4835,1963/08/07,1963,8,7,219,,"Aug. 7, 1963",,,,Abundant locally.,,,,,,,,Amid Cetraria islandica.,,,,,,,,United States,New Hampshire,Coos,,Mount Washington.,,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:2c20239b-38d9-4544-aebc-48d11046f055,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888087
3888088,DAV,Lichens,,PreservedSpecimen,2b873c12-d243-4a84-af24-74e3943629f9,DAV235942,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladina evansii,53350,(Abbayes) Hale & Culb.,Cladina,,evansii,,,Species,,,,,,,,Elizabeth Harris,,836,1989/03/04,1989,3,4,63,,4 March 1989,,,On sandy ground.,,,,,,,,,,,,,,,,,United States,Louisiana,Tangipahoa,,"Tangipahoa Parish: Sandhills of river terraces of the Tangipahoa River (west bank), near the east end of Ogden Lane, Amite.",,,,30.733333,-90.483333,,,"90ｰ29'W, 30ｰ44'N",,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:2b873c12-d243-4a84-af24-74e3943629f9,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888088
3888089,DAV,Lichens,,PreservedSpecimen,a6730912-3d61-4777-a92a-2a0f00f40505,DAV235970,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladina impexa,63725,B. de Lesd.,Cladina,,impexa,,,Species,M. A. Hewlett,,,,,,,M. A. Hewlett,,1274 mah,1978/11/18,1978,11,18,322,,11/18/78,Or C. pacifica!,,On soil.,,,,,,,,,,,,,,,,,United States,California,Mendocino,,"In the Pygmy Forest along Little Lake Road. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,39.264868,-123.73834,WGS84,3000,,Karen Kyutoku,,GeoLocate,,,46,,,,,150',,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:a6730912-3d61-4777-a92a-2a0f00f40505,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888089
3888090,DAV,Lichens,,PreservedSpecimen,57a61dbd-32f7-4b8f-8f78-24675e80d638,DAV235971,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladina rangifera,141084,Nyl.,Cladina,,rangifera,,,Species,,,,,,,,Shirley Cotter Tucker,,160,1948/05/30,1948,5,30,151,,"May 30, 1948",,,On rocky subsoil.,K-; P-,,,,,,,,,,,,,,,,United States,Minnesota,Cook,,"North shore of Lake Superior, Tomteboda resort, near Grand Marais.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:57a61dbd-32f7-4b8f-8f78-24675e80d638,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888090
3888091,DAV,Lichens,,PreservedSpecimen,4e0431e9-07b3-4d2c-a860-f229640ba032,DAV235962,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladina rangifera,141084,Nyl.,Cladina,,rangifera,,,Species,Shirley Tucker,,,,,,,Rudy Shuster,,,1949/08/27,1949,8,27,240,,"Aug. 27, 1949",,,,Acils open. K+/- - pale; P+,,,,,,,,,,,,,,,,United States,New York,Ulster,,"Summit of Whittenberg Mountain, Catskill Mountains.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:4e0431e9-07b3-4d2c-a860-f229640ba032,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888091
3888092,DAV,Lichens,,PreservedSpecimen,60c5bb7e-9745-4b59-8605-7e61131666ff,DAV235963,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladina rangifera,141084,Nyl.,Cladina,,rangifera,,,Species,,,,,,,,Dale Cotter,,,1993-10-00,1993,10,,,,"October, 1993",,,On soil on roadcut.,,,,,,,,,,,,,,,,,United States,Michigan,Gogebic,,Upper Michigan: along U.S. Hwy 45 about 2 mi. N of Watersmeet.,,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:60c5bb7e-9745-4b59-8605-7e61131666ff,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888092
3888093,DAV,Lichens,,PreservedSpecimen,d8af7238-9983-4006-bb0a-9654d4359acb,DAV235975,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladina rangiferina,53354,(L.) Nyl.,Cladina,,rangiferina,,,Species,,,,,,,,F. C. Olday,,531,1962/06/22,1962,6,22,173,,6/22/62,,Sub-alpine fir forest.,On soil.,,,,,,,,,,,,,,,,,United States,New Hampshire,Coos,,"Mount Clinton [Mount Pierce]. [Exact location unknown, coordinates estimated based on collector's locality.]; 44.2167 -71.35",,0,,44.2167,-71.35,WGS84,1200,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:d8af7238-9983-4006-bb0a-9654d4359acb,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888093
3888094,DAV,Lichens,,PreservedSpecimen,a438f7f2-afcf-4712-ba4c-5b8788629ac9,DAV235974,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladina,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladina subtenuis,53359,(Abbayes) Hale & Culb.,Cladina,,subtenuis,,,Species,,,,,,,,R. A. Anderson,S. Shushan,S-29023,1960/08/24,1960,8,24,237,,24 August 1960,"Lichenes exsiccati distributed by the University of Colorado Museum, William A. Weber, Curator [Weber, Lich. Exs. [Boulder (Colorado)]], 1-?700, William Alfred Weber, exs #: 52",Quercus woodland and sandstone outcrops bordering dry streambed.,,,,,,,,,,,,,,,,,,United States,Kansas,Greenwood,,About 11 miles NW of Fredonia.,,0,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:a438f7f2-afcf-4712-ba4c-5b8788629ac9,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888094
3888095,DAV,Lichens,,PreservedSpecimen,5b98e2c0-0769-496b-9ec8-5fdebaa685cd,DAV235998,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Cladoniaceae|Cladonia,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Cladoniaceae,Cladonia amaurocraea,53366,(Fl・rke) Schaer.,Cladonia,,amaurocraea,,,Species,,,,,,,,F. C. Olday,,52a,1962/06/22,1962,6,22,173,,6/22/62,,Sub-alpine fir forest.,On soil.,,,,,,,,,,,,,,,,,United States,New Hampshire,Coos,,"Mount Clinton [Mount Pierce]. [Exact location unknown, coordinates estimated based on collector's locality.]; 44.2167 -71.35",,0,,44.2167,-71.35,WGS84,1200,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:5b98e2c0-0769-496b-9ec8-5fdebaa685cd,https://lichenportal.org/cnalh/collections/individual/index.php?occid=3888095
